COFs_name,LCD(脜),PLD(脜),Density(g/cm3),SA(m2/g),PV(cm3/g),VF(-),ST(-),C%,H%,N%,O%,N-to-O,S%,Halogen%,Metalloid%,TDU,DUC,TE,AWE,N_CH4(mol/kg),D_CH4(10^-8 m2/s),P_CH4(10^4Barrer),,,
20162N2.cif,23.46924,23.1796,0.655335,1463.93,1.00651,0.537346,0,0.583333333,0.361111111,0.027777778,0.027777778,1,0,0,0,172,0.682539683,0.055555556,0.18,0.438407824,10.19254899,4.699947834,,,
20541N2.cif,5.08862,4.83044,1.44221,229.999,0.274494,0.272703,0,0.482758621,0.344827586,0.103448276,0.068965517,1.5,0,0,0,50.5,0.601190476,0.166666667,0.533333333,0.250969593,1.711751203,0.504655159,,,
20610N2.cif,29.25245,29.05709,0.435995,2168.32,1.7886,0.739455,0,0.55,0.35,0.1,0,0,0,0,0,85,0.643939394,0.1,0.304,0.915678277,7.25102684,6.39367024,,,
20531N2.cif,23.52769,23.24997,0.489795,2346.39,1.57576,0.775596,0,0.590909091,0.272727273,0.045454545,0.090909091,0.5,0,0,0,235,0.753205128,0.136363636,0.450909091,1.175798574,3.466492398,4.624743387,,,
11031N2.cif,26.99882,26.65939,0.281663,4459.83,3.05976,0.904565,0,0.571428571,0.301587302,0.031746032,0.063492063,0.5,0,0,0.031746032,209,0.725694444,0.095238095,0.314920635,2.122280106,14.72216118,23.7770736,,,
21034N2.cif,9.46002,9.31933,0.78137,1693.12,0.781653,0.622872,0,0.592592593,0.37037037,0.037037037,0,0,0,0,0,87,0.6796875,0.037037037,0.112592593,0.835566835,4.264670476,5.180083562,,,
21220N2.cif,27.65317,27.42777,0.533422,2012.08,1.3725,0.711957,0,0.575757576,0.333333333,0.060606061,0.03030303,2,0,0,0,157,0.688596491,0.090909091,0.288484848,0.834306546,17.37386113,16.44224955,,,
20281N2.cif,22.82201,22.49727,0.478073,2273.54,1.57578,0.704012,0,0.581818182,0.363636364,0.054545455,0,0,0,0,0,171,0.66796875,0.054545455,0.165818182,0.864031259,15.13142386,13.14310814,,,
21033N2.cif,8.48874,8.1867,0.867337,1538.93,0.650681,0.610524,0,0.592592593,0.37037037,0.037037037,0,0,0,0,0,87,0.6796875,0.037037037,0.112592593,0.93135814,4.359028918,6.421132475,,,
19370N2.cif,10.83136,10.64479,0.662465,1946.72,0.971191,0.593828,0,0.486842105,0.460526316,0.052631579,0,0,0,0,0,75,0.506756757,0.052631579,0.16,0.890723815,2.71122161,2.837567764,,,
17070N2.cif,29.23932,29.06389,0.46773,1983.46,1.68225,0.769711,0,0.523809524,0.333333333,0.095238095,0.047619048,2,0,0,0,85,0.643939394,0.142857143,0.453333333,0.944119834,13.34963657,13.55295618,,,
14010N2.cif,14.5452,14.30169,0.628561,2006.37,1.10392,0.630474,0,0.596774194,0.338709677,0.032258065,0,0,0.032258065,0,0,105,0.709459459,0.032258065,0.098064516,0.770513658,5.44316703,4.964335973,,,
19481N2.cif,16.63866,16.07794,0.702418,1726.87,0.921816,0.55601,0,0.525,0.4,0.05,0,0,0,0.025,0,145,0.575396825,0.075,0.2515,0.494762875,1.926651844,1.111970159,,,
19511N2.cif,23.11543,22.86417,0.477275,2204.17,1.58345,0.69985,0,0.545454545,0.363636364,0.060606061,0.03030303,2,0,0,0,70,0.648148148,0.090909091,0.288484848,0.821715241,7.264392727,5.955371542,,,
20080N2.cif,24.42986,24.29856,0.621508,1589.26,1.1855,0.738265,0,0.545454545,0.272727273,0.072727273,0.109090909,0.666666667,0,0,0,87,0.725,0.181818182,0.596363636,0.798300275,10.2804649,11.24741156,,,
19530N2.cif,27.86404,27.64987,0.389822,2476.34,2.024,0.741463,0,0.567164179,0.388059701,0.044776119,0,0,0,0,0,98,0.644736842,0.044776119,0.136119403,1.010393839,8.481314494,7.39816881,,,
15120N2.cif,43.26834,43.14098,0.323453,2425.9,2.61083,0.829762,0,0.527272727,0.345454545,0.090909091,0.036363636,2.5,0,0,0,110.5,0.635057471,0.127272727,0.401454545,1.305872478,13.09195526,13.70517412,,,
13077N2.cif,11.4484,11.09827,0.960862,1251.93,0.608183,0.529578,0,0.461538462,0.269230769,0.115384615,0.153846154,0.75,0,0,0,47.5,0.659722222,0.269230769,0.88,0.478511431,3.709623965,2.697911565,,,
18161N2.cif,16.89116,16.56702,0.716559,1615.59,0.948589,0.634322,0,0.576923077,0.269230769,0.115384615,0,0,0.038461538,0,0,65.5,0.727777778,0.115384615,0.350769231,0.603776465,4.343828502,3.560615932,,,
19483N2.cif,11.44646,10.93792,0.893813,911.477,0.589184,0.425725,0,0.5,0.433333333,0.066666667,0,0,0,0,0,97,0.538888889,0.066666667,0.202666667,0.438410322,1.446829617,0.720922422,,,
21060N2.cif,24.45582,24.16775,0.617355,1546.34,1.12373,0.598898,0,0.529411765,0.352941176,0.088235294,0.029411765,3,0,0,0,136,0.62962963,0.117647059,0.369411765,0.516292679,9.338735931,5.324593347,,,
15162N2.cif,12.01319,11.57319,0.770248,1556.73,0.806079,0.549632,0,0.55,0.35,0.05,0.05,1,0,0,0,44.5,0.674242424,0.1,0.324,0.563423046,2.331372745,1.660976401,,,
19390N2.cif,15.94271,15.59844,0.673576,1746.88,1.00811,0.622678,0,0.514285714,0.342857143,0.085714286,0.057142857,1.5,0,0,0,46,0.638888889,0.142857143,0.457142857,0.632256779,7.103565714,5.626451425,,,
19301N2.cif,8.63965,8.07338,0.826938,1579.94,0.694949,0.53027,0,0.647058824,0.294117647,0.058823529,0,0,0,0,0,50.5,0.765151515,0.058823529,0.178823529,0.624499021,6.520537905,5.3333458,,,
19060N2.cif,15.65803,15.43355,0.583835,1969.02,1.19232,0.630276,0,0.557692308,0.384615385,0.048076923,0.009615385,5,0,0,0,74.5,0.642241379,0.057692308,0.179230769,0.687476794,4.273328623,3.228938567,,,
21260N2.cif,23.28893,23.01906,0.500851,2043.57,1.52724,0.705655,0,0.579710145,0.304347826,0.086956522,0,0,0.028985507,0,0,225,0.703125,0.086956522,0.264347826,0.800490117,12.28341416,10.37983832,,,
16181C2.cif,17.20432,16.60404,0.5423,2383.53,1.32558,0.6328,0,0.576271186,0.338983051,0,0.06779661,0,0,0,0.016949153,97,0.713235294,0.066666667,0.229333333,0.726613365,2.664373056,1.984353495,,,
12001N2.cif,13.76832,13.37953,0.779579,1546.71,0.780036,0.532104,0,0.466666667,0.4,0.066666667,0.066666667,1,0,0,0,46,0.547619048,0.133333333,0.432,0.529886525,6.296227186,4.133657333,,,
15071N2.cif,29.61979,29.44973,0.418586,2194.67,1.87546,0.736193,0,0.545454545,0.363636364,0.045454545,0.045454545,1,0,0,0,94,0.652777778,0.090909091,0.294545455,0.911608943,10.14165292,8.509582509,,,
18111N2.cif,17.6262,17.28794,0.725925,1583.1,0.931116,0.714112,0,0.622222222,0.288888889,0.044444444,0,0,0.044444444,0,0,169,0.754464286,0.044444444,0.135111111,0.838628514,7.65042729,9.934086828,,,
16410C2.cif,10.55425,10.03477,0.933073,1333.28,0.619244,0.439965,0,0.509433962,0.377358491,0.056603774,0.037735849,1.5,0,0.018867925,0,95.5,0.589506173,0.113207547,0.357735849,0.348334783,5.106664312,2.181134542,,,
19160C2.cif,12.37141,11.73781,0.957877,1162.85,0.598365,0.509869,0,0.444444444,0.259259259,0.074074074,0.185185185,0.4,0.037037037,0,0,49,0.680555556,0.25,0.831428571,0.459074393,1.919638996,1.285539827,,,
20542N2.cif,10.95112,10.54669,0.788467,1681.2,0.775784,0.527273,0,0.530612245,0.367346939,0.06122449,0.040816327,1.5,0,0,0,98.5,0.631410256,0.1,0.32,0.520997511,2.699725022,1.746581217,,,
19290N2.cif,17.43403,17.14271,0.612692,2295.65,1.1329,0.664715,0,0.5875,0.375,0.0375,0,0,0,0,0,376,0.666666667,0.0375,0.114,0.931080878,4.873469506,5.51973083,,,
14030N2.cif,41.24391,41.07732,0.385723,1920.6,2.09705,0.782083,0,0.564102564,0.307692308,0.051282051,0.051282051,1,0,0,0.025641026,187,0.708333333,0.102564103,0.332307692,1.037121614,20.33038601,18.99845314,,,
10020N2.cif,16.6896,16.38076,0.659293,1656.97,0.979716,0.609503,0,0.615384615,0.384615385,0,0,0,0,0,0,67,0.697916667,0,0,0.639731532,8.125970147,6.239385833,,,
19122N2.cif,20.86928,20.62443,0.54025,2105.46,1.36063,0.646907,0,0.421052632,0.368421053,0.105263158,0.105263158,1,0,0,0,49,0.510416667,0.210526316,0.682105263,0.691462046,10.85070158,7.832084109,,,
19090N2.cif,28.64646,28.4495,0.471219,1966.4,1.65286,0.743468,0,0.578947368,0.263157895,0.105263158,0.052631579,2,0,0,0,97,0.734848485,0.157894737,0.501052632,0.872554605,7.635280069,6.971355203,,,
14070N2.cif,23.47129,23.15638,0.467273,2296.67,1.6384,0.728116,0,0.581818182,0.345454545,0.072727273,0,0,0,0,0,173,0.67578125,0.072727273,0.221090909,0.947800321,9.663631515,9.307713903,,,
21014N2.cif,28.44211,28.27496,0.331169,2785.96,2.44546,0.730978,0,0.52,0.4,0.04,0.04,1,0,0,0,94,0.602564103,0.08,0.2592,1.053053026,10.99627969,8.372681128,,,
19573N2.cif,16.4295,16.20616,0.611617,2062.62,1.11903,0.645971,0,0.581818182,0.354545455,0.063636364,0,0,0,0,0,172,0.671875,0.063636364,0.193454545,0.722367882,4.810418978,4.100609867,,,
16430N2.cif,12.08106,11.31929,0.440988,4338.63,1.6937,0.744765,0,0.448275862,0.482758621,0.034482759,0.034482759,1,0,0,0,70,0.448717949,0.068965517,0.223448276,1.411010859,6.563690251,9.085294621,,,
16330N2.cif,23.65331,23.42859,0.477343,2261.09,1.56734,0.71808,0,0.5625,0.375,0.0625,0,0,0,0,0,70,0.648148148,0.0625,0.19,0.887624957,5.201959065,4.727313181,,,
16080N2.cif,16.90398,16.57842,0.512828,2194.48,1.44068,0.674244,0,0.560606061,0.363636364,0.075757576,0,0,0,0,0,191,0.64527027,0.075757576,0.23030303,0.745520291,6.660611879,5.12834184,,,
21192N2.cif,48.33082,47.9372,0.272749,3223.21,3.25134,0.925782,0,0.46875,0.375,0.09375,0.0625,1.5,0,0,0,100,0.555555556,0.15625,0.5,1.776107012,18.79029029,25.17033922,,,
19365N2.cif,28.46183,28.21263,0.460051,2223.51,1.71868,0.764064,0,0.5,0.411764706,0.029411765,0.029411765,1,0.029411765,0,0,118,0.578431373,0.058823529,0.190588235,0.97870335,13.24197015,13.60673563,,,
21020N2.cif,8.21562,7.06034,0.513434,4002.61,1.40544,0.739537,0,0.532608696,0.434782609,0.032608696,0,0,0,0,0,57.5,0.586734694,0.032608696,0.099130435,1.202727988,2.527259429,3.447278138,,,
21013N2.cif,30.41829,30.17194,0.330376,2683.19,2.44969,0.741144,0,0.52,0.36,0.04,0.08,0.5,0,0,0,100,0.641025641,0.12,0.3968,1.0682165,9.426846338,7.364637045,,,
18061N2.cif,17.10874,16.94754,0.735392,1284.17,0.859351,0.530949,0,0.434782609,0.391304348,0.086956522,0.086956522,1,0,0,0,61,0.508333333,0.173913043,0.563478261,0.401611245,16.38455702,7.674088935,,,
13078N2.cif,12.50908,12.16293,0.939852,1307.15,0.632546,0.536348,0,0.428571429,0.285714286,0.071428571,0.178571429,0.4,0.035714286,0,0,46,0.638888889,0.25,0.831428571,0.475534562,1.989791307,1.424656955,,,
15140N2.cif,32.2827,32.11457,0.363533,2354.28,2.18456,0.744175,0,0.545454545,0.409090909,0.045454545,0,0,0,0,0,88,0.611111111,0.045454545,0.138181818,1.039417703,19.09567557,16.03831002,,,
19460N2.cif,16.4355,16.09771,0.619785,1854.68,1.09967,0.602125,0,0.52173913,0.347826087,0.086956522,0.043478261,2,0,0,0,46,0.638888889,0.130434783,0.413913043,0.616897826,3.869118753,2.660526386,,,
15020N2.cif,23.97144,23.07162,0.288664,5057.42,2.96102,0.88301,0,0.524590164,0.344262295,0.098360656,0.032786885,3,0,0,0,161,0.62890625,0.131147541,0.411803279,1.970331345,6.45410632,9.681623276,,,
19050N2.cif,33.67402,33.50221,0.404282,2178.88,2.00034,0.777454,0,0.578947368,0.263157895,0.105263158,0,0,0.052631579,0,0,97,0.734848485,0.105263158,0.32,1.007390932,15.12066369,14.30021442,,,
12030N2.cif,19.38979,19.13887,0.654918,1632.55,1.08181,0.692989,0,0.545454545,0.181818182,0.060606061,0.121212121,0.5,0.03030303,0,0.060606061,88,0.814814815,0.181818182,0.601212121,0.715823379,7.209541126,6.995863396,,,
15050N2.cif,10.36567,9.89857,0.905532,1336.05,0.666304,0.51083,0,0.428571429,0.285714286,0.142857143,0.142857143,1,0,0,0,22,0.611111111,0.285714286,0.925714286,0.541587339,3.502633558,2.620945287,,,
20320N2.cif,36.22341,36.02662,0.339306,2531.77,2.46132,0.795756,0,0.56,0.36,0.08,0,0,0,0,0,109,0.648809524,0.08,0.2432,1.204745966,8.846465662,8.595107023,,,
13012N2.cif,40.15467,40.01714,0.450916,1584.72,1.71965,0.742541,0,0.606060606,0.303030303,0,0.060606061,0,0,0,0.03030303,181,0.754166667,0.060606061,0.208484848,0.83956274,11.44320914,9.607969744,,,
19364N2.cif,31.72995,31.51616,0.41142,2335.11,1.97006,0.783009,0,0.516129032,0.387096774,0.032258065,0.032258065,1,0.032258065,0,0,118,0.614583333,0.064516129,0.209032258,1.051123798,8.86420419,8.965207067,,,
19140N2.cif,14.0117,13.66316,0.910414,1412.83,0.659458,0.533438,0,0.666666667,0.133333333,0.066666667,0.133333333,0.5,0,0,0,106,0.883333333,0.2,0.661333333,0.450559953,4.46737219,2.919726371,,,
13071N2.cif,21.64442,21.57151,0.653124,1535.97,1.0345,0.649595,0,0.5,0.4,0.05,0.05,1,0,0,0,70,0.583333333,0.1,0.324,0.63568031,13.05176838,10.51383082,,,
20201N2.cif,17.24318,16.91517,0.606834,1933.87,1.12818,0.630439,0,0.62745098,0.333333333,0.039215686,0,0,0,0,0,185,0.72265625,0.039215686,0.119215686,0.710206854,6.055924918,4.914653103,,,
17130N2.cif,36.55572,36.3538,0.438993,1949.44,1.74754,0.670633,0,0.575,0.375,0.05,0,0,0,0,0,361,0.653985507,0.05,0.152,0.74642471,8.188289524,5.374477686,,,
20060C2.cif,14.52869,13.70139,0.595649,2232.79,1.20974,0.618572,0,0.461538462,0.269230769,0.076923077,0.153846154,0.5,0.038461538,0,0,49,0.680555556,0.222222222,0.734814815,0.62509292,4.428989368,3.046803479,,,
15241N2.cif,9.91917,9.19961,0.420398,5491.24,1.86143,0.793353,0,0.518518519,0.407407407,0.074074074,0,0,0,0,0,97,0.577380952,0.074074074,0.225185185,1.376510871,7.790072797,10.68225207,,,
16390N2.cif,17.83727,16.65965,0.39048,3762.7,2.07759,0.858643,0,0.588235294,0.333333333,0.039215686,0,0,0.039215686,0,0,85,0.708333333,0.039215686,0.119215686,1.613201221,6.442919342,10.40871735,,,
19180N2.cif,30.87196,30.67805,0.41863,2321.76,1.92384,0.774453,0,0.523809524,0.333333333,0.095238095,0.047619048,2,0,0,0,85,0.643939394,0.142857143,0.453333333,0.997799193,9.251417766,8.93905081,,,
20620N2.cif,12.95862,12.4688,0.719234,1587.58,0.883106,0.538121,0,0.530612245,0.367346939,0.06122449,0.040816327,1.5,0,0,0,98.5,0.631410256,0.102040816,0.326530612,0.471545927,4.066717922,2.216831831,,,
20380N2.cif,22.84761,22.59156,0.58779,1783.37,1.2696,0.707107,0,0.5,0.214285714,0.142857143,0.071428571,2,0.071428571,0,0,61,0.726190476,0.214285714,0.68,0.765122091,6.084198511,5.779043946,,,
20210N2.cif,16.69084,16.55631,0.525024,2293.25,1.37776,0.69243,0,0.545454545,0.409090909,0.045454545,0,0,0,0,0,59,0.614583333,0.045454545,0.138181818,0.882850295,7.196202944,6.898585512,,,
20402N2.cif,13.579,13.28883,0.461471,3463.47,1.64522,0.765405,0,0.52,0.4,0.04,0.04,1,0,0,0,94,0.602564103,0.08,0.2592,1.174915632,4.429345524,5.490305386,,,
13141N2.cif,14.91096,14.57188,0.765949,1517.98,0.825094,0.560259,0,0.444444444,0.222222222,0,0.111111111,0,0.111111111,0,0.111111111,37,0.770833333,0.111111111,0.382222222,0.473862799,4.968586944,3.017788196,,,
19410N2.cif,35.72923,35.57283,0.502437,1896.98,1.47859,0.712863,0,0.6,0.36,0.04,0,0,0,0,0,247,0.686111111,0.04,0.1216,0.827903736,13.45719938,11.91891624,,,
19500N2.cif,33.50006,33.29033,0.400438,2216.88,2.03692,0.759445,0,0.535714286,0.321428571,0.071428571,0.071428571,1,0,0,0,121,0.672222222,0.142857143,0.462857143,0.977009992,15.72660045,13.95661248,,,
16400N2.cif,27.21938,26.57139,0.42372,2912,1.87411,0.812829,0,0.542857143,0.285714286,0,0.114285714,0,0,0,0.057142857,169,0.74122807,0.114285714,0.393142857,1.387863782,6.109837299,8.723066674,,,
14091N2.cif,22.52384,22.2758,0.554271,1964.6,1.32531,0.69458,0,0.545454545,0.345454545,0.054545455,0.054545455,1,0,0,0,80,0.666666667,0.109090909,0.353454545,0.785757413,4.616951273,4.171600961,,,
20150N2.cif,21.27537,21.08432,0.594721,2030.49,1.16761,0.639946,0,0.548387097,0.387096774,0.032258065,0,0,0.032258065,0,0,130,0.637254902,0.032258065,0.098064516,0.702117395,7.179849974,5.73054934,,,
19100N2.cif,7.12861,6.42036,0.852919,1352.99,0.730292,0.668906,0,0.714285714,0.142857143,0,0.142857143,0,0,0,0,109,0.908333333,0.142857143,0.491428571,0.739893182,1.749181132,2.205419654,,,
20280N2.cif,15.79014,15.58649,0.618262,1909.31,1.10384,0.602055,0,0.595238095,0.357142857,0.047619048,0,0,0,0,0,137,0.685,0.047619048,0.144761905,0.631550443,8.940499255,6.277592025,,,
16051N2.cif,20.15685,20.05163,0.606226,1719.84,1.1853,0.708206,0,0.556701031,0.226804124,0.020618557,0.12371134,0.166666667,0.010309278,0,0.06185567,171,0.791666667,0.144329897,0.488247423,0.767749728,8.34341361,8.21433018,,,
16190N2.cif,9.35805,6.47937,0.626677,2464.59,1.04893,0.55708,0,0.566037736,0.367924528,0.066037736,0,0,0,0,0,156,0.65,0.066037736,0.200754717,0.750691346,1.254999577,0.982383054,,,
19450N2.cif,33.69974,33.52054,0.373701,2187.72,2.14937,0.773866,0,0.5,0.430232558,0.058139535,0.011627907,5,0,0,0,140.5,0.544573643,0.069767442,0.216744186,1.058911346,19.32775758,17.67850959,,,
20650N2.cif,9.8117,9.20267,0.827493,1627.74,0.712997,0.526375,0,0.56097561,0.341463415,0.073170732,0,0,0,0.024390244,0,89.5,0.648550725,0.097560976,0.319512195,0.500629155,2.049201455,1.334673161,,,
15010N2.cif,19.54624,19.1781,0.502473,2353.08,1.47582,0.692182,0,0.610169492,0.355932203,0.033898305,0,0,0,0,0,101,0.701388889,0.033898305,0.103050847,0.862198921,7.78101832,6.969337482,,,
12050N2.cif,9.50439,8.981,0.903296,1142.41,0.559396,0.448325,0,0.5,0.375,0.0625,0,0,0,0,0.0625,29.5,0.614583333,0.0625,0.19,0.471768971,2.32551813,1.327048201,,,
11001N2.cif,6.13588,5.07551,0.666972,2313.77,0.990177,0.587412,0,0.409090909,0.409090909,0.090909091,0.090909091,1,0,0,0,49,0.453703704,0.181818182,0.589090909,0.779114525,1.028967217,0.93814033,,,
15250N2.cif,23.50203,23.28698,0.469734,2235.45,1.59771,0.726109,0,0.5625,0.375,0.0625,0,0,0,0,0,70,0.648148148,0.0625,0.19,0.928852373,6.316654684,5.977260689,,,
15021N2.cif,22.4952,21.57937,0.30371,5092.59,2.82309,0.871202,0,0.526315789,0.298245614,0.105263158,0.070175439,1.5,0,0,0,81,0.675,0.175438596,0.561403509,1.911055623,4.907878926,7.412414116,,,
17250N2.cif,23.09949,22.98007,0.473356,2293.79,1.60319,0.720029,0,0.533333333,0.333333333,0.133333333,0,0,0,0,0,61,0.635416667,0.133333333,0.405333333,0.886076907,8.237229437,7.430277032,,,
15242N2.cif,15.43792,14.94592,0.688967,1581.12,0.940596,0.524996,0,0.512195122,0.414634146,0.073170732,0,0,0,0,0,71.5,0.567460317,0.073170732,0.222439024,0.435098619,3.731653403,1.754114627,,,
20672N2.cif,16.06175,15.94271,0.618931,1927.98,1.10164,0.614745,0,0.607142857,0.357142857,0.035714286,0,0,0,0,0,142,0.696078431,0.035714286,0.108571429,0.673484669,5.016059844,3.839213062,,,
16030N2.cif,26.13967,25.93049,0.428418,2200.48,1.81626,0.742473,0,0.555555556,0.355555556,0.088888889,0,0,0,0,0,97,0.646666667,0.088888889,0.270222222,0.938137616,9.394539775,8.37346067,,,
16082N2.cif,18.08872,17.78249,0.482589,2213.32,1.55283,0.697822,0,0.560606061,0.363636364,0.075757576,0,0,0,0,0,191,0.64527027,0.075757576,0.23030303,0.787206582,9.041174165,7.158963995,,,
20391N2.cif,26.02626,25.80438,0.493969,2018.89,1.54451,0.726367,0,0.588235294,0.308823529,0.058823529,0,0,0.014705882,0.029411765,0,221,0.690625,0.088235294,0.295882353,0.857880099,12.76554002,11.73643331,,,
19280N2.cif,26.44235,26.18813,0.54299,2232.05,1.32378,0.668145,0,0.527272727,0.4,0.036363636,0.036363636,1,0,0,0,211,0.606321839,0.072727273,0.235636364,0.797573889,8.051046511,6.958255446,,,
16054N2.cif,19.95912,19.84158,0.625073,1690.42,1.13964,0.703667,0,0.553846154,0.215384615,0.030769231,0.123076923,0.25,0.015384615,0,0.061538462,172,0.796296296,0.153846154,0.516923077,0.746823511,5.440684329,5.338066564,,,
16460N2.cif,29.24907,29.22232,0.433033,2092.02,1.81252,0.748289,0,0.523809524,0.333333333,0.095238095,0.047619048,2,0,0,0,169,0.640151515,0.142857143,0.453333333,0.916944659,16.28666196,14.45373584,,,
17191N2.cif,15.41149,14.96924,0.632066,1950.27,1.06305,0.655802,0,0.549295775,0.38028169,0.070422535,0,0,0,0,0,49.5,0.634615385,0.070422535,0.214084507,0.746806931,6.838067117,6.322537534,,,
11002N2.cif,32.49748,32.26851,0.347833,2598.13,2.35981,0.742915,0,0.46875,0.40625,0.0625,0.0625,1,0,0,0,97,0.538888889,0.125,0.405,1.046534188,14.6086835,11.80018893,,,
18082N2.cif,19.04427,18.58824,0.52829,2191.54,1.41786,0.695891,0,0.576923077,0.326923077,0.076923077,0,0,0,0.019230769,0,161,0.670833333,0.095238095,0.307428571,0.828026956,3.98690632,3.625005475,,,
20631N2.cif,31.11791,30.98239,0.537877,1996.69,1.40813,0.785803,0,0.5625,0.333333333,0.0625,0,0,0.041666667,0,0,220,0.679012346,0.0625,0.19,1.011877798,10.67793191,13.6403785,,,
12060N2.cif,16.97751,16.6418,0.777322,1389.46,0.853392,0.603699,0,0.543209877,0.197530864,0.098765432,0.098765432,1,0,0,0.049382716,273,0.775568182,0.197530864,0.64,0.497165773,5.694838719,3.968429027,,,
12023N2.cif,27.1624,26.96927,0.610087,1461.73,1.20648,0.716379,0,0.563758389,0.214765101,0.080536913,0.10738255,0.75,0,0,0.026845638,131,0.779761905,0.187919463,0.614228188,0.6882197,19.63686566,17.64202517,,,
21081N2.cif,24.39456,24.10534,0.561653,1839.07,1.31344,0.682543,0,0.568965517,0.25862069,0.068965517,0.103448276,0.666666667,0,0,0,99,0.75,0.172413793,0.565517241,0.751912205,16.19349042,13.94184512,,,
19340N2.cif,15.27488,14.95,0.664991,1901.55,1.00131,0.631426,0,0.545454545,0.363636364,0.090909091,0,0,0,0,0,46,0.638888889,0.090909091,0.276363636,0.696177559,3.465151584,3.025485226,,,
20167N2.cif,23.62181,23.33054,0.585642,1692.92,1.17942,0.603038,0,0.606060606,0.363636364,0.03030303,0,0,0,0,0,166,0.691666667,0.03030303,0.092121212,0.576490925,7.922268952,4.81763067,,,
13110N2.cif,12.905,11.30363,0.537289,3121.81,1.41481,0.788735,0,0.559139785,0.301075269,0.086021505,0.043010753,2,0,0,0,145,0.697115385,0.129032258,0.409462366,1.283508936,3.889353974,6.318732646,,,
20544N2.cif,12.6199,12.35358,0.839587,1210.05,0.685742,0.435768,0,0.519230769,0.384615385,0.057692308,0.038461538,1.5,0,0,0,98.5,0.608024691,0.094339623,0.301886792,0.374501948,2.483772537,1.016486214,,,
10010N2.cif,16.84184,16.54632,0.790253,1345.67,0.806906,0.611998,0,0.536585366,0.219512195,0.097560976,0.097560976,1,0,0,0.048780488,67,0.761363636,0.195121951,0.632195122,0.537171553,6.099974234,4.73338372,,,
16053N2.cif,24.93805,24.69934,0.515595,1853.29,1.45308,0.714316,0,0.596774194,0.258064516,0,0.096774194,0,0,0,0.048387097,233,0.787162162,0.096774194,0.332903226,0.802344352,10.47623481,9.24654844,,,
17154N2.cif,20.947,20.81746,0.615241,1455.24,1.10679,0.622935,0,0.462264151,0.443396226,0.037735849,0.056603774,0.666666667,0,0,0,99,0.505102041,0.094339623,0.309433962,0.585630237,9.954330597,6.673260902,,,
